"","ETBL_ID","ETBL_NOM_FR","ADR_CIVIQUE","ADR_MUNICIPALITE","ADR_CODE_POSTAL","ADR_LATITUDE","ADR_LONGITUDE"
"6405",363487574,"LE GÎTE DU MOULIN","15, chemin du Moulin","L'Isle-aux-Coudres","G0A1X0",47.373197,-70.399766
"6406",363487583,"CENTRE DE VILLÉGIATURE LAC FIDDLER - CERF #76","10, chemin du Grand-Pic","Mille-Isles","J0R1A0",45.809709,-74.24045
"6407",363487599,"HAMEAU 22 - 12 - LES CHALETS ALPINS","12-22, chemin du Hameau","Stoneham-et-Tewkesbury","G3C1X4",47.031831,-71.385849
"6408",363487607,"ALPIN 7 - LES CHALETS ALPINS","7, chemin Alpin","Stoneham-et-Tewkesbury","G3C0E4",47.034323,-71.382951
"6409",363487615,"SKIEURS 15 - LES CHALETS ALPINS","15, chemin des Skieurs","Stoneham-et-Tewkesbury","G3C0C9",47.032613,-71.384404
"6410",363487623,"SKIEURS 13 - LES CHALETS ALPINS","13, chemin des Skieurs","Stoneham-et-Tewkesbury","G3C0C9",47.032506,-71.384387
"6411",363487633,"HAMEAU 22-31 - LES CHALETS ALPINS","31-22, chemin du Hameau","Stoneham-et-Tewkesbury","G3C1X4",47.031831,-71.385849
"6412",363487641,"ALPIN 8 - LES CHALETS ALPINS","8, chemin Alpin","Stoneham-et-Tewkesbury","G3C0E5",47.034323,-71.382951
"6413",363487649,"ALPIN 9 - LES CHALETS ALPINS","9, chemin Alpin","Stoneham-et-Tewkesbury","G3C0E4",47.034323,-71.382951
"6414",363487657,"ORIGNAL BLEU - BLUE MOOSE","17, chemin du Grand-Pic","Mille-Isles","J0R1A0",45.80947,-74.242339
"6415",363487689,"LE 120 CHEMIN DE LA BAIE","120, chemin de la Baie","Saint-Boniface","G0X2L0",46.523245,-72.778177
"6416",363848584,"CAMPING A. &#38; L. MIGNEAULT","320, 2e Rang","Saint-David-de-Falardeau","G0V1C0",48.634929,-71.188453
"6417",363848591,"LE 15 CHEMIN HAMEL","15, chemin Hamel","Wotton","J0A1N0",45.787627,-71.871511
"6418",363848599,"CAMPING DE LA BAIE","100A, chemin de la Baie","La Corne","J0Y1R0",48.320778,-78.02355
"6419",363848606,"CAMPING CONSTANTINEAU","14, rue du Lac","Sainte-Anne-du-Lac","J0W1V0",46.881971,-75.322948
"6420",363968849,"L'AUBERGE DU GEAI BLEU ET LE CAMP DE L'ARCHE INC.","41, route Fermanagh","Saint-Elzéar","G0S2J0",46.368784,-71.120198
"6421",363968857,"MANOIRS 120-8 - TREMBLANT SUNSTAR","8-120, chemin des Quatre-Sommets","Mont-Tremblant","J8E1C6",46.203296,-74.586862
"6422",363968865,"LA MAISON BLEUE","10, chemin Betts","Brownsburg-Chatham","J8G1Y3",45.7098,-74.364869
"6423",363968881,"LE VAL-MONT","72, rue Principale Sud","La Patrie","J0B1Y0",45.395632,-71.245849
"6424",363968890,"PETITE MAISON EN BOIS ROND ROMANTIQUE","","Morin-Heights","",45.903826,-74.245745
"6425",363968906,"RÉSERVE FAUNIQUE DUCHÉNIER 2","1500, chemin Duchénier","Saint-Narcisse-de-Rimouski","G0K1S0",48.213245,-68.516381
"6426",364226966,"VACANCIERS AU PARADIS","A-38, chemin de la Baie-Queylus","Chibougamau","G8P2K5",49.739728,-74.410821
"6427",364226977,"CAP TREMBLANT 166-8","400, rue du Mont-Plaisant","Mont-Tremblant","J8E1L2",46.191025,-74.627466
"6428",364226994,"LE 46","46, chemin du Versant","Petite-Rivière-Saint-François","G0A2L0",47.352335,-70.553075
"6429",364227002,"SKIEURS 42 - LES CHALETS ALPINS","42, chemin des Skieurs","Stoneham-et-Tewkesbury","G3C0E1",47.034533,-71.385407
"6430",364227010,"L'ADRESSE BOTANIQUE","3413, avenue Charlemagne","Montréal","H1X2H1",45.553145,-73.554848
"6431",364227018,"CHALETS CTL - LE RUSTIQUE","21, rue Alice","Saint-Côme","J0K2B0",46.236756,-73.725511
"6432",364227034,"LA COQUETTE DU HAVRE","256, chemin d'en Haut","Les Îles-de-la-Madeleine","G4T9A6",47.235394,-61.857809
"6433",364227042,"MON APPARTEMENT","6564, avenue Casgrain","Montréal","H2S2Z5",45.531924,-73.608558
"6434",364338479,"CHALETS LAC-À-LA-TRUITE - CHALET # 91 ET # 92 ET SPA1 ET SPA2","2000, chemin de la Montagne","Sainte-Agathe-des-Monts","J8C0J6",46.031073,-74.246861
"6435",364338504,"CHALET ÉVANGÉLINE","115, route Évangéline","Bonaventure","G0C1E0",48.017615,-65.468491
"6436",364338512,"BOUILLON DE FLOCONS","21, rue des Merisiers","Saint-Ferréol-les-Neiges","G0A3R0",47.166195,-70.867683
"6437",364338520,"CHALET LAWKEN","54, rue Lawken","Morin-Heights","J0R1H0",45.893467,-74.263446
"6438",364338529,"LE CHALET DU PIN ANTIQUE","4, rue des Merisiers","Austin","J0B1B0",45.250126,-72.280765
"6439",364611396,"LES SOMMETS CHARLEVOIX- 120 CHEMIN JOSAPHAT","120, chemin Josaphat","Petite-Rivière-Saint-François","G0A2L0",47.350731,-70.551345
"6440",364611404,"LE 2840 CHEMIN DE LA PRESQU'ÎLE","2840, chemin de la Presqu'île","Saint-Mathieu-du-Parc","G0X1N0",46.577434,-72.96895
"6441",364611412,"CAMPING KOA BAS ST-LAURENT","109, chemin du Lac Sud","Saint-Mathieu-de-Rioux","G0L3T0",48.158523,-69.011261
"6442",364611460,"CHALET DES 3 DU LAC SIMON","410, rue Saint-Laurent","Lac-Simon","J0V1E0",45.947703,-75.054843
"6443",364611476,"L'ENSOLEILLÉ","150, chemin Larochelle","Saint-Claude","J1S2L5",45.599561,-71.907469
"6444",364746218,"LE BRÉVENT","52, chemin des Alpages","Stoneham-et-Tewkesbury","G3C1V1",47.025344,-71.380369
"6445",364746236,"LE 148 7E RANG EST","148, 7e Rang Est","Sainte-Anne-du-Lac","J0W1V0",46.895207,-75.307905
"6446",364746244,"GÎTE ET CHALET AU BOIS DE MER","484, route de la Mer","Sainte-Flavie","G0J2L0",48.608907,-68.234691
"6447",364746252,"CHALET OLI","4, rue Georges-Émilie-Cloutier","Mont-Saint-Pierre","G0E1V0",49.221003,-65.81424
"6448",364746260,"CHALET MAT PAT","314, chemin Riverside","Matapédia","G0J1V0",47.945551,-66.965966
"6449",365023844,"LA PERCHÉE DU LAC MILLER","575, chemin des Érables","Racine","J0E1Y0",45.489047,-72.183836
"6450",365023852,"HIBOU 600-2653 – CONDOMINIUMS STONEHAM","53-26, chemin du Hameau","Stoneham-et-Tewkesbury","G3C1T3",47.032342,-71.387215
"6451",365023876,"LE 53","53, chemin Séguin","La Minerve","J0T1S0",46.191745,-74.916044
"6452",365023884,"CHALET BLEU DE MER","119, rue de la Plage","Chandler","G0C1K0",48.332241,-64.690322
"6453",365023900,"COTTAGE AU PIED DU MONT-ROYAL","4162, rue Saint-Urbain","Montréal","H2W1V3",45.516654,-73.582502
"6454",365134058,"CAMPING MONTE-CRISTO","6030, boulevard Wilfrid-Hamel","L'Ancienne-Lorette","G2E2H6",46.800321,-71.338508
"6455",365134065,"CHALET DE LA HALTE","26, route 212","Notre-Dame-des-Bois","J0B2E0",45.394687,-71.066552
"6456",365134073,"MAISON DANS LA BAIE","66, rue Prudent-Cloutier","Mont-Saint-Pierre","G0E1V0",49.222747,-65.812793
"6457",365134081,"LES QUARTIERS DU PREMIER-MAÎTRE","247, rue Albert","Scotstown","J0B3B0",45.528643,-71.295041
"6458",365134099,"CAMPING MONT NOTRE-DAME","350, rue Principale","Saint-Cléophas","G0J3N0",48.491257,-67.745097
"6459",365350658,"IMMEUBLES DOMAINE NORD","104-300, rue du Ruisseau-Clair","Mont-Tremblant","J8E0A6",46.116511,-74.591539
"6460",365408915,"AUBERGE REFUGE DU TRAPPEUR","2120 ch. St-François","Saint-Mathieu-du-Parc","G0X1N0",46.653024,-72.978496
"6461",365413622,"HÔTEL V","585, boul. de la Gappe","Gatineau","J8T8N7",45.480405,-75.6937
"6462",365414659,"AUBERGE AUX QUATRE MATINS","155, rue des Skieurs","Saint-Côme","J0K2B0",46.27038,-73.877562
"6463",365415635,"LE GIRON DE L'ISLE","120 ch. des Lièges","Saint-Jean-d'Orleans","G0A3W0",46.937944,-70.873976
"6464",365416883,"VILLAGE HISTORIQUE DE VAL-JALBERT","95, rue St-Georges","Chambord","G0W1G0",48.444997,-72.162376
"6465",365440172,"CHEZ ALAIN ET MARLÈNE","20, chemin Forest","Les Îles-de-la-Madeleine","G4T3R2",47.372442,-61.896155
"6466",365440180,"LE 46, RUE DE LA CORNICHE","46, rue de la Corniche","Les Éboulements","G0A2M0",47.434872,-70.47654
"6467",365440293,"TERRE EAU CIEL","90-1, rue de la Mer","Baie-des-Sables","G0J1C0",48.721256,-67.89707
"6468",365440301,"LE GRAND R - LE PARADISO","251, chemin Fusey","Saint-Donat","J0T2C0",46.268858,-74.177948
"6469",365440317,"LOCATION MONTRÉAL","1278, rue Wolfe","Montréal","H2L3J3",45.517453,-73.555859
"6470",365440325,"AUBERGE DU PHARE DU POT À L'EAU-DE-VIE","200, rue Hayward","Rivière-du-Loup","G5R3Y9",47.872621,-69.684057
"6471",365440333,"AUBERGE DU LIÈVRE ET MAISONNETTES","200, rue Hayward","Rivière-du-Loup","G5R3Y9",47.848529,-69.565706
"6472",365440341,"CHEZ LUC","430, chemin Donald","Les Îles-de-la-Madeleine","G4T1A7",47.382916,-61.871702
"6473",365440349,"LA BRISE MARINE","134, route de la Mer","Sainte-Flavie","G0J2L0",48.592558,-68.270972
"6474",365440357,"LE 71 RUE PAULINE","71, rue Pauline","Saint-Côme","J0K2B0",46.277096,-73.768636
"6475",365440365,"AU VERSANT DU FLEUVE","125, rue Gauthier","Saint-Siméon","G0T1X0",47.83577,-69.879936
"6476",365626052,"PARC SUITES HÔTEL","3463, av. du Parc","Montréal","H2X2H6",45.509437,-73.573672
"6477",365631042,"CHÂTEAU DES TOURELLES","212, rue St-Jean","Québec","G1R1P1",46.808126,-71.225142
"6478",365631795,"Les Écogîtes du Lac Matagami","10, ch. de la Baie Anita","Matagami","J0Y2A0",49.858181,-77.370327
"6479",365642657,"HÔTEL &#38; SUITES NORMANDIN QUÉBEC","4700, boul. Pierre-Bertrand","Québec","G2J1A4",46.832939,-71.280001
"6480",365644024,"N HÔTEL QUÉBEC","3390, boul. Ste-Anne","Québec","G1E3L7",46.852488,-71.197407
"6481",365644963,"HÔTEL &#38; SUITES NORMANDIN LÉVIS","535, rue de Bernières","Lévis","G7A1C9",46.70859,-71.293345
"6482",365669909,"LA MAISON AU BORD DES DUNES","75, route 199","Les Îles-de-la-Madeleine","G4T9B4",47.40394,-61.834778
"6483",365669918,"ALGONQUIN 122-1","1-122, chemin des Sous-Bois","Mont-Tremblant","J8E3M1",46.206718,-74.579452
"6484",365669926,"DOMAINE DU PERCHOIR","593, chemin des Prés Ouest","Rimouski","G5N1X9",48.382506,-68.512432
"6485",365669934,"L'ARCADE DOUCE","6916, rue De La Roche","Montréal","H2S2E4",45.541456,-73.607388
"6486",365669942,"MAISON 2 COULEURS","329, chemin du Gros-Cap","Les Îles-de-la-Madeleine","G4T3M1",47.365098,-61.872677
"6487",365669950,"LA BELLE ÉPOQUE","21, chemin des Lacs","Clermont","G4A1B3",47.700714,-70.212114
"6488",365669958,"GÎTE ANCÊTRE","72, rue du Vieux-Chemin","Témiscouata-sur-le-Lac","G0L1E0",47.679195,-68.87906
"6489",365677177,"LE CONCORDE","1225, cours du Général-De Montcalm","Québec","G1R4W6",46.805251,-71.217384
"6490",365688198,"DOMAINE DU FLEUVE","320, ch. des Bains","Saint-Irénée","G0T1V0",47.557307,-70.20446
"6491",365770568,"RENDEZ-VOUS MONT-TREMBLANT EQUINOXES 154-5 154-7 154-8","7-154, chemin des Sous-Bois","Mont-Tremblant","J8E3M1",46.208518,-74.57995
"6492",365770576,"LE LOFT DU PRESBYTÈRE","486, boulevard Saint-Joseph","Roberval","G8H2K4",48.51015,-72.219127
"6493",365770584,"LA MAISON AUX IDFOLLES","4356, rue Laval","Lac-Mégantic","G6B1B8",45.582376,-70.893062
"6494",365770600,"CHALET ORANGE SUR MER","50, chemin de la Côte","Les Îles-de-la-Madeleine","G4T0G5",47.222609,-61.924263
"6495",365770616,"AUBERGE DES 3 CANARDS - CHALET","115, côte Bellevue","La Malbaie","G5A1Y2",47.627707,-70.147339
"6496",365777537,"AUBERGE AUX DEUX LIONS","25,boul. René-Lévesque E.","Québec","G1R2A9",46.805277,-71.224596
"6497",366022203,"MOTEL DU LITTORAL","644, boulevard Saint-Germain","Rimouski","G5L3S1",48.435624,-68.573139
"6498",366022211,"LE 12, CHEMIN ALPIN","12, chemin Alpin","Stoneham-et-Tewkesbury","G3C0E5",47.034826,-71.382158
"6499",366022219,"AU DOMAINE DE LA VALLÉE D'OR","263, chemin Flodden","Racine","J0E1Y0",45.520072,-72.204929
"6500",366022243,"O'BERGE B-104","B-104-261, rue Merry Sud","Magog","J1X3L2",45.260859,-72.159101
"6501",366022251,"CHALET MOVENDO","201, rue Malouf","Lac-Simon","J0V1E0",45.948464,-75.048912
"6502",366022268,"CHALET ANSE CARONETTE","21, chemin de l'Anse-à-Caronette","Saint-Jean-Port-Joli","G0R3G0",47.240948,-70.240446
"6503",366022284,"LE SANSONNET","101, chemin Principal","Les Îles-de-la-Madeleine","G4T1C3",47.384204,-61.859004
"6504",366077547,"HÔTEL-MOTEL MANOIR PERCÉ","212, rte 132 O.","Percé","G0C2L0",48.518936,-64.216692
"6505",366123426,"LES SOMMETS CHARLEVOIX - 63 CHEMIN CHAGNON","63, chemin Chagnon","Petite-Rivière-Saint-François","G0A2L0",47.353821,-70.55367
"6506",366123434,"LE RELAIS MANIC-OUTARDES INC.","Kilomètre 94, route 389","Rivière-aux-Outardes","G5C2S8",49.762874,-68.722727
"6507",366123444,"MAISON DE CAMPAGNE OLLA","1049, rue Lucie","Saint-Alexis-des-Monts","J0K1V0",46.45435,-73.191332
"6508",366344901,"LE 194 CHEMIN DUNE DU SUD","194, chemin de la Dune-du-Sud","Les Îles-de-la-Madeleine","G4T5E8",47.411653,-61.763358
"6509",366344909,"MAISON MC CRACKEN","126, rue Grove","Danville","J0A1A0",45.788976,-72.01244
"6510",366344925,"LE PETIT CHALEUREUX","132, chemin de la Rivière-Bécancour","Inverness","G0S1K0",46.228275,-71.522994
"6511",366344933,"CHALET SAINT-ARMAND","234, chemin Pelletier Sud","Saint-Armand","J0J1T0",45.018408,-73.018683
"6512",366344949,"APPARTEMENT DE MAE","178, Grande Allée Est","Grande-Rivière","G0C1V0",48.397126,-64.487472
"6513",366344957,"416 CHEMIN LAKESIDE","416, chemin Lakeside","Lac-Brome","J0E1R0",45.254261,-72.493878
"6514",366344965,"LAFONTAINE LOCATION CHALETS","14, chemin Marcil","Trois-Rives","G0X2C0",46.946342,-72.58959
"6515",366363381,"LA PETITE AUBERGE DE JOUVENCE","131B, ch. de Jouvence","Orford","J1X6R2",45.39549,-72.219773
"6516",366401367,"HÔTEL-AUBERGE LA GRANDE MAISON ET SPA","160, rue St-Jean-Baptiste","Baie-Saint-Paul","G3Z1N3",47.445292,-70.510872
"6517",366402711,"À LA VIEILLE MAISON FRADET","7038, ch. Royal","Saint-Laurent-de-l'Île-d'Orléans","G0A3Z0",46.860286,-71.008817
"6518",366444558,"ÉCO-SITE DE LA TÊTE DU LAC TÉMISCOUATA","140, route 232","Saint-Cyprien","G0L2P0",47.791147,-69.042678
"6519",366444613,"CENTRE DE VILLÉGIATURE LAC FIDDLER - OURS #20","11, chemin du Merle","Mille-Isles","J0R1A0",45.80959,-74.24191
"6520",366444621,"ELYSIUM @ BONDURANT 95-6","6-95, chemin de Kandahar","Mont-Tremblant","J8E1E2",46.212701,-74.587984
"6521",366444629,"LA VIEILLE ÉCOLE","745, 3e Rang Ouest","Saint-Henri-de-Taillon","G0W2X0",48.683797,-71.859649
"6522",366444637,"LE PRESTIGE","39, chemin du Trait-Carré","Petite-Rivière-Saint-François","G0A2L0",47.393628,-70.574597
"6523",366444645,"LE COUVENT","2043, chemin de la Gare","Val-Morin","J0T2R0",46.009559,-74.165541
"6524",366444653,"LE DOUGLAS","609, boulevard de Douglas","Gaspé","G4X2W7",48.767687,-64.40185
"6525",366444661,"LA VILLAGEOISE","6698, Chemin Royal","Saint-Laurent-de-l'Île-d'Orléans","G0A3Z0",46.867973,-70.991155
"6526",366444669,"GÎTE LA MAISON DU JARDINIER","221, 48e Rue Ouest","Venise-en-Québec","J0J2K0",45.070196,-73.155664
"6527",366444677,"LE NORDET","998, chemin Principal","Grosse-Île","G4T6B8",47.570909,-61.495414
"6528",366444685,"LE RACOIN CAFÉ CAMPING","100, route 132 est","Saint-Germain","G0L3G0",47.617543,-69.780055
"6529",366444685,"LE RACOIN CAFÉ CAMPING","100, route 132 Est","Saint-Germain","G0L3G0",47.8214068497024,-69.2848984973214
"6530",366660511,"CAMPING DE L'ÎLE AUX LIÈVRES","200, rue Hayward","Rivière-du-Loup","G5R6A8",47.848529,-69.565706
"6531",366660519,"LA VILLA DU MASSIF","51, chemin du Versant","Petite-Rivière-Saint-François","G0A2L0",47.352335,-70.553075
"6532",366660527,"LA MAISON À JUNIOR","289, route 132 Est","Percé","G0C2L0",48.551359,-64.29521
"6533",366660543,"MANOIR MONT TREMBLANT MANOR","129, chemin Desmarais","Mont-Tremblant","J8E1E6",46.21445,-74.587986
"6534",366660551,"CHALET MINGANIE","2000, route 138 Est","Havre-Saint-Pierre","G0G1P0",50.257773,-63.550874
"6535",366660559,"UN PETIT COIN DE PARADIS","9, rue des Ancêtres","Gaspé","G4X6V1",48.870008,-64.499263
"6536",366660568,"LES TROIS PISTACHES","191, chemin du Havre","Trois-Pistoles","G0L4K0",48.130516,-69.189839
"6537",366762683,"CAMPING LAC RIMOUSKI - RÉS. FAUNIQUE DE RIMOUSKI","112, route de la Réserve-de-Rimouski","Saint-Narcisse-de-Rimouski","G0K1S0",48.286312,-68.338119
"6538",366762690,"CAMPING DU LAC BOWKER 2007 INC.","7320, route 220","Orford","J1X6L3",45.40419,-72.225916
"6539",366762697,"CAMPING VICTORIA","493, chemin des Voyageurs","Chute-Saint-Philippe","J0W1A0",46.649039,-75.249622
"6540",366762704,"CAMPING RENDEZ-VOUS","3264, rue Poirier","Rawdon","J0K1S0",46.036085,-73.689401
"6541",366762711,"CAMPING LA DESCENTE DES FEMMES","154, rue de la Montagne","Sainte-Rose-du-Nord","G0V1T0",48.387477,-70.588653
"6542",366762718,"DUHAMEL CAMPING &#38; CHALETS","2225, chemin du Lac-Gagnon Ouest","Duhamel","J0V1G0",46.038106,-75.087924
"6543",366762725,"MARINA/CAMPING MUNICIPALITÉ DE MONTEBELLO","101, rue Laurier","Montebello","J0V1L0",45.64918,-74.934019
"6544",366762732,"CAMPING BELLE-RIVIÈRE RÉSERVE FAUNIQUE DES LAURENTIDES","","","",47.563512,-71.226304
"6545",366762732,"CAMPING BELLE-RIVIÈRE RÉSERVE FAUNIQUE DES LAURENTIDES","Kilomètre 57, route d'hébertville","Hébertville","G8N0B1",48.3767715555556,-71.6694864444444
"6546",366762740,"CAMPING LAC CHIGOUBICHE - RÉSERVE FAUNIQUE ASHUAPMUSHUAN","Kilomètre 113, route 167","La Doré","G8J1Y4",48.67088293125,-72.51597934375
"6547",366762740,"CAMPING LAC CHIGOUBICHE - RÉSERVE FAUNIQUE ASHUAPMUSHUAN","Km 113, rte 167","","",49.139943,-73.591425
"6548",366762740,"CAMPING LAC CHIGOUBICHE - RÉSERVE FAUNIQUE ASHUAPMUSHUAN","Km 33, rte 167","","",48.810682,-72.732641
"6549",366762747,"CAMPING LAC SAVARY RÉSERVE FAUNIQUE LA VÉRENDRYE","Route 117","Montcerf-Lytton","J0W1N0",46.5859850899225,-75.4017986674419
"6550",366762747,"CAMPING LAC SAVARY RÉSERVE FAUNIQUE LA VÉRENDRYE","","","",46.743519,-76.087044
"6551",366762754,"CAMPING LAC JOINVILLE RÉSERVE FAUNIQUE PAPINEAU-LABELLE","443, route 309","Val-des-Bois","J0X3C0",45.9099314681818,-76.017528344697
"6552",366762754,"CAMPING LAC JOINVILLE RÉSERVE FAUNIQUE PAPINEAU-LABELLE","","","",45.894841,-75.60713
"6553",366762761,"CAMPING LAC ERNEST RÉSERVE FAUNIQUE PAPINEAU-LABELLE","443, route 309","Val-des-Bois","J0X3C0",45.9099314681818,-76.017528344697
"6554",366762761,"CAMPING LAC ERNEST RÉSERVE FAUNIQUE PAPINEAU-LABELLE","","","",45.894841,-75.60713
"6555",366762768,"CAMPING LAC MARIE-LEFRANC RÉSERVE FAUNIQUE PAPINEAU-LABELLE","443, route 309","Val-des-Bois","J0X3C0",45.9099314681818,-76.017528344697
"6556",366762768,"CAMPING LAC MARIE-LEFRANC RÉSERVE FAUNIQUE PAPINEAU-LABELLE","","","",45.894841,-75.60713
"6557",366762775,"CAMPING LAC DU SOURD - RÉSERVE FAUNIQUE DE PAPINEAU-LABELLE","443, route 309","Val-des-Bois","J0X3C0",45.9099314681818,-76.017528344697
"6558",366762775,"CAMPING LAC DU SOURD - RÉSERVE FAUNIQUE DE PAPINEAU-LABELLE","","Val-des-Bois","",45.894841,-75.60713
"6559",366762782,"CAMPING BOIS VERT","2058, boulevard de Douglas","Gaspé","G4X2X1",48.696841,-64.264119
"6560",366762789,"PARC NATIONAL DE LA GASPÉSIE - CAMPING MONT-JACQUES-CARTIER","1981, route du Parc","Sainte-Anne-des-Monts","G4V2E4",49.1184812378378,-66.429655927027
"6561",366762789,"PARC NATIONAL DE LA GASPÉSIE - CAMPING MONT-JACQUES-CARTIER","","","",49.024767,-65.881017
"6562",366762796,"CAMPING MÉTIS","220, route 132","Grand-Métis","G0J1Z0",48.634604,-68.113605
"6563",366762803,"CAMPING DES FLOTS BLEUS SUR MER","41, chemin de la Grève-de-la-Pointe","Notre-Dame-des-Neiges","G0L4K0",48.090379,-69.258944
"6564",366762810,"CAMPING DOMAINE DRAPEAU","47, rue Saint-Joseph Nord, Entrée 7","Rivière-Bleue","G0L2B0",47.433497,-69.044451
"6565",366762817,"CAMPING DALLAIRE","54, chemin du Lac-Nairne","Saint-Aimé-des-Lacs","G0T1S0",47.677432,-70.357621
"6566",366762824,"CAMPING COUTURE","5818, route 263","Sainte-Praxède","G0M1H1",45.865675,-71.160306
"6567",366762831,"CAMPING ZEC JARO","551, route du Président-Kennedy","Saint-Théophile","G0M2A0",45.932058,-70.445762
"6568",366762838,"CAMPING MUNICIPAL DE L'ISLE-AUX-GRUES","105, chemin de la Volière","Saint-Antoine-de-l'Isle-aux-Grues","G0R1P0",47.066477,-70.539638
"6569",366762846,"CAMPING LAC DU MISSIONNAIRE","506, chemin du Lac-du-Missionnaire","Trois-Rives","G0X2C0",46.969681,-72.625425
"6570",366762853,"CAMPING L'ATTENTE","2880, route des Champagne","Shawinigan","G0X2V0",46.721854,-72.782587
"6571",366762860,"CAMPING TOUSIGNANT RÉSERVE FAUNIQUE DU SAINT-MAURICE","3774, route 155","Trois-Rives","G0X2C0",46.7186997041152,-72.7302761925926
"6572",366762860,"CAMPING TOUSIGNANT RÉSERVE FAUNIQUE DU SAINT-MAURICE","","","",46.901665,-72.927235
"6573",366762867,"CAMPING SAINT-PIE","824, Grand rang Saint-François Ouest","Saint-Pie","J0H1W0",45.5357,-72.876996
"6574",366762881,"CAMPING DES ROSES","180, chemin des Roses","Saint-Michel-des-Saints","J0K3B0",46.736451,-73.815952
"6575",366762895,"CAMPING SAINT-IGNACE","340, rue Alexandre-Bellerose","Saint-Michel-des-Saints","J0K3B0",46.727078,-73.797226
"6576",366762902,"CAMPING LA P'TITE FLORIDA","48, chemin Marie-Louise","Lac-Saint-Paul","J0W1K0",46.731301,-75.227005
"6577",366762916,"CAMPING PARC NATIONAL DU MONT-TREMBLANT LAC CACHÉ","85, chemin du Lac-Caché","La Macaza","J0T1R0",46.1219847198903,-74.4779488032922
"6578",366762916,"CAMPING PARC NATIONAL DU MONT-TREMBLANT LAC CACHÉ","","","",46.330849,-74.661914
"6579",366762944,"CAMPING WHIPPOORWILL","126, chemin Kennedy","La Pêche","J0X2W0",45.657503,-76.001946
"6580",366762951,"CAMPING AUX PETITS TREMBLES","3001, rang du Lac-Flavrian","Rouyn-Noranda","J0Z1Y1",48.2694,-79.1036
"6581",366762959,"CAMPING LANIEL","1991, route 101","Laniel","J0Z2K0",47.042917,-79.26953
"6582",366762966,"CAMPING RÉSERVE FAUNIQUE LA VÉRENDRYE SECTEUR ABITIBI","Route 117 accueil Nord","Val-d'Or","J9P3A9",48.0918937290323,-77.7478684516129
"6583",366762966,"CAMPING RÉSERVE FAUNIQUE LA VÉRENDRYE SECTEUR ABITIBI","","","",47.871729,-77.352107
"6584",366762980,"CAMPING SLEEPY HOLLOW","973, chemin du Bord-de-l'Eau Sud","Noyan","J0J1B0",45.04791,-73.322423
"6585",366762987,"CAMPING LAC ÉCHO RÉSERVE FAUNIQUE PAPINEAU-LABELLE","443, route 309","Val-des-Bois","J0X3C0",45.9099314681818,-76.017528344697
"6586",366762987,"CAMPING LAC ÉCHO RÉSERVE FAUNIQUE PAPINEAU-LABELLE","","","",45.894841,-75.60713
"6587",366762994,"PARC NATIONAL DE LA GASPÉSIE - CAMPING LAC-CASCAPÉDIA","1981, route du Parc","Sainte-Anne-des-Monts","G4V2E4",49.1184812378378,-66.429655927027
"6588",366762994,"PARC NATIONAL DE LA GASPÉSIE - CAMPING LAC-CASCAPÉDIA","","","",48.93469,-66.317852
"6589",366763001,"CAMPING MUNICIPAL DE SAINT-HUBERT","351, 3e rang du Sud-du-Lac","Saint-Hubert-de-Rivière-du-Loup","G0L3L0",47.776296,-69.187928
"6590",366763015,"CAMPING SIMARD","202, rue Principale","Saint-Aimé-des-Lacs","G0T1S0",47.691724,-70.338788
"6591",366763022,"CAMPING LE HUARD","487, route 113 Sud","Senneterre","J0Y2M0",48.208368,-77.35637
"6592",366763029,"CAFÉ CAMPING HÉBÉCOURT","824, route 388","Rapide-Danseur","J0Z3G0",48.520224,-79.380438
"6593",366763036,"CHALETS ET CAMPING DU RUISSEAU ROUGE","3025, chemin des Coudriers","L'Isle-aux-Coudres","G0A2A0",47.426224,-70.336395
"6594",366763043,"CAMPING DUNBAR RÉSERVE FAUNIQUE DU SAINT-MAURICE","3774, route 155","Trois-Rives","G0X2C0",46.7186997041152,-72.7302761925926
"6595",366763043,"CAMPING DUNBAR RÉSERVE FAUNIQUE DU SAINT-MAURICE","","","",46.901665,-72.927235
"6596",366763050,"CAMPING AU BOISÉ DU VILLAGE","251, rue Godard","Nominingue","J0W1R0",46.395953,-75.032409
"6597",366763057,"CAMPING LE FOU DU ROI","1680, rue Landry","Rivière-Rouge","J0T1T0",46.428015,-74.886644
"6598",366763072,"CAMPING DOMAINE DU CANYON DES PORTES DE L'ENFER","1280, chemin Duchénier","Saint-Narcisse-de-Rimouski","G0K1S0",48.229492,-68.504662
"6599",366763079,"CAMPING PARC NATIONAL DU FJORD-DU-SAGUENAY LE BLEUVET","1121, route 172 Nord","Sacré-Coeur","G0T1Y0",47.9944524143411,-69.8430879503876
"6600",366763079,"CAMPING PARC NATIONAL DU FJORD-DU-SAGUENAY LE BLEUVET","","","",48.264547,-69.943735
"6601",366763086,"PARC DE LA CHUTE STE-AGATHE","342, chemin Gosford O","Sainte-Agathe-de-Lotbinière","G0S2A0",46.332832,-71.42056
"6602",366763093,"CAMPING LAC-ÉDOUARD","1830, chemin du Lac-Édouard","Lac-Édouard","G0X3N0",47.677345,-72.488453
"6603",366763100,"CAMPING BELLEVUE SUD","875, rue Bellevue Sud","Saint-Félicien","G8K1H6",48.652898,-72.422749
