ETBL_ID;ADR_ID;ADR_GENRE_ID;ADR_GENRE_FR;ADR_GENRE_EN;ADR_PRINCIPALE;ADR_CIVIQUE;ADR_MUNICIPALITE;ADR_PROVINCE;ADR_PAYS;ADR_CODE_POSTAL;ADR_PNT_SERVC_FR;ADR_PNT_SERVC_EN;ADR_PNT_SERVC_DEFAUT;ADR_LATITUDE;ADR_LONGITUDE;ADR_COMMENT_FR;ADR_COMMENT_EN
359020533;359020961;7;Exploitation;Operations;1;82, chemin des Roseaux;Lac-Supérieur;Québec;Canada;J0T1J0;;;1;46.196291;-74.417081;;
359137843;359138959;7;Exploitation;Operations;1;1150, rue Principale;Saint-Ferdinand;Québec;Canada;G0N1N0;;;1;46.09973;-71.561258;;
359137850;359138961;7;Exploitation;Operations;1;440, chemin des Samares;Saint-Mathieu-du-Parc;Québec;Canada;G0X1N0;;;1;46.587252;-72.887173;;
359137857;359138963;7;Exploitation;Operations;1;4, chemin de la Claudia;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.335764;-70.611516;;
359137865;359138965;7;Exploitation;Operations;1;6, chemin de la Claudia;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.335764;-70.611516;;
359342021;359342823;7;Exploitation;Operations;1;5-100, chemin des Quatre-Sommets;Mont-Tremblant;Québec;Canada;J8E1C6;;;1;46.20546;-74.586056;;
359342052;359342825;7;Exploitation;Operations;1;400, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.191025;-74.627466;;
359342060;359342827;7;Exploitation;Operations;1;400, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.191025;-74.627466;;
359342081;359342833;7;Exploitation;Operations;1;14, chemin du Rigolet;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.359471;-70.548561;;
359447997;359448922;7;Exploitation;Operations;1;400, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.191025;-74.627466;;
359448011;359448926;7;Exploitation;Operations;1;670, chemin du Lac-Sartigan;Saint-Alfred;Québec;Canada;G0M1L0;;;1;46.150855;-70.775386;;
359448018;359448928;7;Exploitation;Operations;1;258, rue Larose;Dunham;Québec;Canada;J0E1M0;;;1;45.09046;-72.79551;;
359448034;359448932;7;Exploitation;Operations;1;5865, rue Saint-Georges;Lévis;Québec;Canada;G6V4K9;;;1;46.803749;-71.180476;;
359657005;359657742;7;Exploitation;Operations;1;372, chemin Diez-d'Aux;Wentworth-Nord;Québec;Canada;J0T1Y0;;;1;45.865977;-74.342694;;
359657012;359657744;7;Exploitation;Operations;1;22-1510, chemin du Versant-Soleil;Mont-Tremblant;Québec;Canada;J8E0A8;;;1;46.197147;-74.572351;;
359657019;359657746;7;Exploitation;Operations;1;5-226, chemin de la Forêt;Mont-Tremblant;Québec;Canada;J8E3K8;;;1;46.205058;-74.580418;;
359657040;359657752;7;Exploitation;Operations;1;2, chemin de la Vieille-Rivière;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.345442;-70.54854;;
359657047;359657754;7;Exploitation;Operations;1;12, rue Iberville;Eeyou Istchee Baie-James;Québec;Canada;J0Y2X0;;;1;53.795822;-77.619976;;
359657054;359657756;7;Exploitation;Operations;1;43, rue Belleau;Eeyou Istchee Baie-James;Québec;Canada;J0Y2X0;;;1;53.791852;-77.612128;;
359657061;359657758;7;Exploitation;Operations;1;120, rue de Courmayeur;Saint-David-de-Falardeau;Québec;Canada;G0V1C0;;;1;48.623864;-71.10832;;
359657068;359657760;7;Exploitation;Operations;1;122, rue de Vail;Saint-David-de-Falardeau;Québec;Canada;G0V1C0;;;1;48.652563;-70.897005;;
359657075;359657762;7;Exploitation;Operations;1;1274, avenue du Mont-Royal Est;Montréal;Québec;Canada;H2J1Y3;;;1;45.529624;-73.577587;;
359756575;359756979;7;Exploitation;Operations;1;665, chemin de l'Achigan Est;Sainte-Sophie;Québec;Canada;J5J2P8;;;1;45.84287;-73.877518;;
359756631;359756981;7;Exploitation;Operations;1;3631, rue Lee;Rawdon;Québec;Canada;J0K1S0;;;1;46.050662;-73.813417;;
359756653;359756987;7;Exploitation;Operations;1;72, chemin de la Montagne;Preissac;Québec;Canada;J0Y2E0;;;1;48.330317;-78.361311;;
359756660;359756989;7;Exploitation;Operations;1;514, route du Sanctuaire;Lac-Etchemin;Québec;Canada;G0R1S0;;;1;46.397184;-70.51859;;
359978296;359980134;7;Exploitation;Operations;1;;Austin;Québec;Canada;;;;1;45.184092;-72.28029;;
359978303;359980136;7;Exploitation;Operations;1;2-225, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.190999;-74.627464;;
359978310;359980138;7;Exploitation;Operations;1;1-945, Chemin du Bord-du-Lac-Lakeshore;Dorval;Québec;Canada;H9S2C7;;;1;45.438818;-73.743479;;
359978341;359980140;7;Exploitation;Operations;1;4485, rue Gratten;Rawdon;Québec;Canada;J0K1S0;;;1;46.07131;-73.81301;;
359978348;359980142;7;Exploitation;Operations;1;C-400, rue Principale;Saint-Honoré-de-Shenley;Québec;Canada;G0M1V0;;;1;45.960482;-70.831027;;
360085138;360085630;7;Exploitation;Operations;1;1596, chemin du Golf;Mont-Tremblant;Québec;Canada;J8E2K6;;;1;46.143041;-74.608108;;
360309673;360310618;7;Exploitation;Operations;1;rang 5-1587, 15e Chemin;L'Ascension-de-Notre-Seigneur;Québec;Canada;G0W1Y0;;;1;48.74031;-71.736221;;
360309682;360310620;7;Exploitation;Operations;1;51, chemin Parker;Pontiac;Québec;Canada;J0X2G0;;;1;45.544572;-76.082384;;
360309720;360310624;7;Exploitation;Operations;1;21, route Odias-Marin;Sainte-Anne-des-Monts;Québec;Canada;G4V3P5;;;1;49.083961;-66.430402;;
360309734;360310628;7;Exploitation;Operations;1;55, avenue Stanley;Saint-Armand;Québec;Canada;J0J1T0;;;1;45.01948;-73.089861;;
360309741;360310630;7;Exploitation;Operations;1;215, chemin Boudreau;Les Îles-de-la-Madeleine;Québec;Canada;G4T1H2;;;1;47.37414;-61.871188;;
360309748;360310632;7;Exploitation;Operations;1;153, chemin du Lac-Rouge;Saint-Didace;Québec;Canada;J0K2G0;;;1;46.418355;-73.224859;;
360309755;360310634;7;Exploitation;Operations;1;299, rang des Grès;Saint-Étienne-des-Grès;Québec;Canada;G0X2P0;;;1;46.433799;-72.797746;;
360309762;360310636;7;Exploitation;Operations;1;1634, route 155 Nord;La Bostonnais;Québec;Canada;G9X0A7;;;1;47.558737;-72.648251;;
360309769;360310638;7;Exploitation;Operations;1;1901, chemin Principal;Saint-Mathieu-du-Parc;Québec;Canada;G0X1N0;;;1;46.573902;-72.923516;;
360309776;360310640;7;Exploitation;Operations;1;926, boulevard Maloney Est;Gatineau;Québec;Canada;J8P1H9;;;1;45.490666;-75.593853;;
360323270;360323531;7;Exploitation;Operations;1;1815 , boul. les Neiges;Saint-Ferréol-les-Neiges;Québec;Canada;G0A3R0;;;1;47.082338;-70.893424;;
360417859;360418222;7;Exploitation;Operations;1;18, chemin du Grand-Pic;Mille-Isles;Québec;Canada;J0R1A0;;;1;45.808752;-74.242167;;
360417866;360418224;7;Exploitation;Operations;1;8-95, chemin de Kandahar;Mont-Tremblant;Québec;Canada;J8E1E2;;;1;46.212701;-74.587984;;
360667086;360667828;7;Exploitation;Operations;1;2905, montée Hamilton;Sainte-Julienne;Québec;Canada;J0K2T0;;;1;46.021477;-73.69415;;
360667136;360667834;7;Exploitation;Operations;1;4, chemin de l'Oriole;Mille-Isles;Québec;Canada;J0R1A0;;;1;45.809605;-74.24221;;
360667144;360667836;7;Exploitation;Operations;1;2-213, chemin des Quatre-Sommets;Mont-Tremblant;Québec;Canada;J8E1C6;;;1;46.203964;-74.58825;;
360667152;360667838;7;Exploitation;Operations;1;400-1121, rue Sainte-Catherine Ouest;Montréal;Québec;Canada;H3B5K2;;;1;45.499648;-73.573311;;
360667160;360667840;7;Exploitation;Operations;1;1049, 29e Avenue;Laval;Québec;Canada;H7R4T6;;;1;45.567043;-73.849286;;
360769303;360769833;7;Exploitation;Operations;1;1215, chemin du Rucher;Chertsey;Québec;Canada;J0K3K0;;;1;46.087683;-73.861323;;
360769341;360769837;7;Exploitation;Operations;1;481, chemin du Golf;Montmagny;Québec;Canada;G5V3R9;;;1;46.959146;-70.494259;;
360769348;360769839;7;Exploitation;Operations;1;710, Chemin du Bassin;Les Îles-de-la-Madeleine;Québec;Canada;G4T0C8;;;1;47.219553;-61.944731;;
360769362;360769843;7;Exploitation;Operations;1;14, chemin du Petit-5e-Rang;Ripon;Québec;Canada;J0V1V0;;;1;45.824881;-75.119367;;
360784948;360785010;7;Exploitation;Operations;1;5000, ch. du Lac-Caribou;Saint-Faustin-Lac-Carré;Québec;Canada;J0T1J2;;;1;46.044257;-74.474354;;
361005311;361005981;7;Exploitation;Operations;1;3741, avenue Saint-Augustin;Lévis;Québec;Canada;G6Z8H7;;;1;46.668305;-71.230363;;
361005336;361005987;7;Exploitation;Operations;1;10-166, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.19234;-74.628302;;
361005344;361005989;7;Exploitation;Operations;1;202-620, chemin du Hibou;Stoneham-et-Tewkesbury;Québec;Canada;G3C1T4;;;1;46.997896;-71.368064;;
361005352;361005991;7;Exploitation;Operations;1;705, chemin Tamaracouta;Mille-Isles;Québec;Canada;J0R1A0;;;1;45.836958;-74.22242;;
361379299;361381568;7;Exploitation;Operations;1;1-95, chemin de Kandahar;Mont-Tremblant;Québec;Canada;J8E1E2;;;1;46.212701;-74.587984;;
361379307;361381570;7;Exploitation;Operations;1;11, chemin des Buissons;Lac-Supérieur;Québec;Canada;J0T1J0;;;1;46.20532;-74.448968;;
361379314;361381572;7;Exploitation;Operations;1;2510, chemin du Lac-Brûlé;Chertsey;Québec;Canada;J0K3K0;;;1;46.118469;-73.800444;;
361379321;361381574;7;Exploitation;Operations;1;1121, chemin des Coudriers;L'Isle-aux-Coudres;Québec;Canada;G0A3J0;;;1;47.416225;-70.391854;;
361379342;361381580;7;Exploitation;Operations;1;1-12, chemin Taché Est;Saint-Hubert-de-Rivière-du-Loup;Québec;Canada;G0L3L0;;;1;47.815252;-69.147548;;
361379363;361381586;7;Exploitation;Operations;1;714, avenue Stéphane;Magog;Québec;Canada;J1X7W8;;;1;45.263912;-72.194274;;
361489694;361490233;7;Exploitation;Operations;1;82, rue des Pentes;Bromont;Québec;Canada;J2L1R4;;;1;45.300394;-72.637417;;
361489701;361490235;7;Exploitation;Operations;1;323-620, chemin du Hibou;Stoneham-et-Tewkesbury;Québec;Canada;G3C1T4;;;1;46.99903;-71.369213;;
361489716;361490239;7;Exploitation;Operations;1;6-154, chemin des Sous-Bois;Mont-Tremblant;Québec;Canada;J8E3M1;;;1;46.206098;-74.579886;;
361724674;361725413;7;Exploitation;Operations;1;49, rue Iberville;Eeyou Istchee Baie-James;Québec;Canada;J0Y2X0;;;1;53.794884;-77.619287;;
361724705;361725415;7;Exploitation;Operations;1;;Saint-Adolphe-d'Howard;Québec;Canada;;;;1;45.966643;-74.33107;;
361724719;361725419;7;Exploitation;Operations;1;3290, montée Notre-Dame;Saint-Augustin-de-Woburn;Québec;Canada;G0Y1R0;;;1;45.377291;-70.911065;;
361724726;361725421;7;Exploitation;Operations;1;188, chemin de la Martine;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.371109;-70.556965;;
361827472;361828110;7;Exploitation;Operations;1;189, allée du Sanctuaire;Mont-Tremblant;Québec;Canada;J8E3L3;;;1;46.144291;-74.597232;;
361827486;361828114;7;Exploitation;Operations;1;1346, chemin du Jamboree;Saint-Adolphe-d'Howard;Québec;Canada;J0T2B0;;;1;45.943468;-74.315126;;
361827500;361828118;7;Exploitation;Operations;1;95, côte Bellevue;La Malbaie;Québec;Canada;G5A3A7;;;1;47.628709;-70.145577;;
361827507;361828120;7;Exploitation;Operations;1;540, rue des Cèdres;Entrelacs;Québec;Canada;J0T2E0;;;1;46.113742;-74.045944;;
362045708;362046074;7;Exploitation;Operations;1;1682, route 199;Les Îles-de-la-Madeleine;Québec;Canada;G4T8A5;;;1;47.40394;-61.834778;;
362045723;362046078;7;Exploitation;Operations;1;1802, chemin du Golf;Mont-Tremblant;Québec;Canada;J8E2K6;;;1;46.146814;-74.609434;;
362045730;362046080;7;Exploitation;Operations;1;48, chemin Nordik;Chelsea;Québec;Canada;J9B2P7;;;1;45.504595;-75.802478;;
362045737;362046082;7;Exploitation;Operations;1;3, rue du Copaco;L'Île-d'Anticosti;Québec;Canada;G0G2Y0;;;1;49.824168;-64.358073;;
362045744;362046084;7;Exploitation;Operations;1;26, chemin du Premier-Étang;Les Îles-de-la-Madeleine;Québec;Canada;G4T0G7;;;1;47.220752;-61.935763;;
362075151;362075190;7;Exploitation;Operations;1;9213, rue Saguenay;Rouyn-Noranda;Québec;Canada;J9Y0C6;;;1;48.55584;-79.037181;;
362153342;362153667;7;Exploitation;Operations;1;400, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.191025;-74.627466;;
362153349;362153669;7;Exploitation;Operations;1;133, rang Laurent-Rivard;Saint-Casimir;Québec;Canada;G0A3L0;;;1;46.670992;-72.160626;;
362385249;362386613;7;Exploitation;Operations;1;80, 2e Rang Ouest;Notre-Dame-des-Neiges;Québec;Canada;G0L4K0;;;1;48.081244;-69.174778;;
362385281;362386615;7;Exploitation;Operations;1;2-95, chemin de Kandahar;Mont-Tremblant;Québec;Canada;J8E1E2;;;1;46.212701;-74.587984;;
362385293;362386617;7;Exploitation;Operations;1;3-95, chemin de Kandahar;Mont-Tremblant;Québec;Canada;J8E1E2;;;1;46.212701;-74.587984;;
362385325;362386625;7;Exploitation;Operations;1;10, rue Saint-Jean-Baptiste;Chartierville;Québec;Canada;J0B1K0;;;1;45.295921;-71.204599;;
362385333;362386627;7;Exploitation;Operations;1;216, chemin de la Rivière;Lac-Bouchette;Québec;Canada;G0W1V0;;;1;48.286256;-72.190798;;
362385350;362386631;7;Exploitation;Operations;1;129, avenue Ulric-Tessier;Saint-Ulric;Québec;Canada;G0J3H0;;;1;48.7873;-67.699025;;
362385370;362386635;7;Exploitation;Operations;1;2, chemin Woodard;Sutton;Québec;Canada;J0E3K0;;;1;45.117007;-72.621166;;
362385378;362386637;7;Exploitation;Operations;1;81, chemin du 39;Notre-Dame-des-Bois;Québec;Canada;J0B2E0;;;1;45.375069;-71.003351;;
362385386;362386639;7;Exploitation;Operations;1;68, chemin Gratiosa;Notre-Dame-des-Bois;Québec;Canada;J0B2E0;;;1;45.374334;-71.002875;;
362385410;362386645;7;Exploitation;Operations;1;40, rue Laverdure;Dolbeau-Mistassini;Québec;Canada;G8L2R8;;;1;48.829552;-72.26705;;
362385434;362386651;7;Exploitation;Operations;1;968 1/2, chemin de La Grave;Les Îles-de-la-Madeleine;Québec;Canada;G4T9C7;;;1;47.236572;-61.839178;;
362487514;362488208;7;Exploitation;Operations;1;10, rue du Verglas;Rimouski;Québec;Canada;G5N5W9;;;1;48.364893;-68.484103;;
362487545;362488210;7;Exploitation;Operations;1;2036, rue de la Vallée;Ange-Gardien;Québec;Canada;G0A2K0;;;1;46.970074;-71.134042;;
362487559;362488214;7;Exploitation;Operations;1;76, Place L'Heureux;Saints-Martyrs-Canadiens;Québec;Canada;G0P1A1;;;1;45.840239;-71.561654;;
362487566;362488216;7;Exploitation;Operations;1;2002, boulevard de Grande-Grève;Gaspé;Québec;Canada;G4X6L6;;;1;48.828317;-64.309621;;
362750366;362753487;7;Exploitation;Operations;1;980, boulevard Malcolm-Fraser;La Malbaie;Québec;Canada;G5A2M9;;;1;47.674242;-70.080685;;
362750375;362753489;7;Exploitation;Operations;1;22, chemin du Cardinal;Mille-Isles;Québec;Canada;J0R1A0;;;1;45.810308;-74.229979;;
362750391;362753493;7;Exploitation;Operations;1;3-240, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.191025;-74.627466;;
362750399;362753495;7;Exploitation;Operations;1;400, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.191025;-74.627466;;
362750408;362753497;7;Exploitation;Operations;1;400, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.191025;-74.627466;;
362750424;362753501;7;Exploitation;Operations;1;385, chemin Séguin;Coaticook;Québec;Canada;J1A2S4;;;1;45.026272;-71.915833;;
362750432;362753503;7;Exploitation;Operations;1;184, chemin du Lac-d'Argent;Eastman;Québec;Canada;J0E1P0;;;1;45.314652;-72.319041;;
362750440;362753505;7;Exploitation;Operations;1;171, chemin du Lac-Huguette;Saint-Adolphe-d'Howard;Québec;Canada;J0T2B0;;;1;45.957421;-74.357702;;
362750481;362753515;7;Exploitation;Operations;1;178, chemin de la Mer Ouest;Saint-Fabien;Québec;Canada;G0L2Z0;;;1;48.311467;-68.895191;;
362750489;362753517;7;Exploitation;Operations;1;46, chemin des Diligences;Austin;Québec;Canada;J0B1B0;;;1;45.296884;-72.263111;;
362869624;362870149;7;Exploitation;Operations;1;6-138, chemin de la Forêt;Mont-Tremblant;Québec;Canada;J8E3K8;;;1;46.20958;-74.58344;;
362869649;362870155;7;Exploitation;Operations;1;B-106, rue de l'Esplanade;Saint-Philémon;Québec;Canada;G0R4A0;;;1;46.623715;-70.488551;;
362869657;362870157;7;Exploitation;Operations;1;67 , montée de Saint-André;Saint-Sixte;Québec;Canada;J0X3B0;;;1;45.704351;-75.125799;;
362869673;362870161;7;Exploitation;Operations;1;5308, rue Garnier;Montréal;Québec;Canada;H2J3T2;;;1;45.535341;-73.586226;;
362869681;362870163;7;Exploitation;Operations;1;4705, rue Saint-Denis;Montréal;Québec;Canada;H2J2L5;;;1;45.525108;-73.585351;;
362884480;362884582;7;Exploitation;Operations;1;4-118, chemin des Quatre-Sommets;Mont-Tremblant;Québec;Canada;J8E1C6;;;1;46.203322;-74.586735;;
362885753;362885870;7;Exploitation;Operations;1;165, chemin Sainte-Anne;Sorel-Tracy;Québec;Canada;J3P6J7;;;1;46.048766;-73.09057;;
363127969;363128812;7;Exploitation;Operations;1;40, boulevard René-Lévesque Est;Chandler;Québec;Canada;G0C1K0;;;1;48.349724;-64.677292;;
363127977;363128814;7;Exploitation;Operations;1;2701, chemin de l'Île;Notre-Dame-des-Sept-Douleurs;Québec;Canada;G0L1K0;;;1;48.010368;-69.454182;;
363127988;363128816;7;Exploitation;Operations;1;854, boulevard Perron;Carleton-sur-Mer;Québec;Canada;G0C1J0;;;1;48.099051;-66.102038;;
363127996;363128818;7;Exploitation;Operations;1;279, rue Principale;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.352804;-70.561225;;
363128004;363128820;7;Exploitation;Operations;1;32, chemin du Versant;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.352335;-70.553075;;
363128012;363128822;7;Exploitation;Operations;1;121, chemin Josaphat;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.351327;-70.551624;;
363128020;363128824;7;Exploitation;Operations;1;18, chemin du Versant;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.352335;-70.553075;;
363128028;363128826;7;Exploitation;Operations;1;164, montée Ashton;Sainte-Marguerite-du-Lac-Masson;Québec;Canada;J0T1L0;;;1;46.067345;-73.967224;;
363128037;363128828;7;Exploitation;Operations;1;132, Allée du 15e;Saint-Faustin-Lac-Carré;Québec;Canada;J0T1J2;;;1;46.110321;-74.412499;;
363128037;500003021;7;Exploitation;Operations;1;132, allée du 15e;Saint-Faustin-Lac-Carré;Québec;Canada;J0T1J2;;;0;;;;
363128045;363128830;7;Exploitation;Operations;1;120, rue Peel;Montréal;Québec;Canada;H3C0L8;;;1;45.493244;-73.557414;;
363236767;363237315;7;Exploitation;Operations;1;1905, chemin du 6e-Rang;Sainte-Lucie-des-Laurentides;Québec;Canada;J0T2J0;;;1;46.13223;-74.197964;;
363236807;363237319;7;Exploitation;Operations;1;1623, chemin du Golf;Mont-Tremblant;Québec;Canada;J8E2K6;;;1;46.14306;-74.608132;;
363236815;363237321;7;Exploitation;Operations;1;331, chemin du Gros-Cap;Les Îles-de-la-Madeleine;Québec;Canada;G4T3M1;;;1;47.365098;-61.872677;;
363236831;363237325;7;Exploitation;Operations;1;360, rue des Mésanges;Beaupré;Québec;Canada;G0A1E0;;;1;47.05932;-70.903601;;
363487574;363489315;7;Exploitation;Operations;1;15, chemin du Moulin;L'Isle-aux-Coudres;Québec;Canada;G0A1X0;;;1;47.373197;-70.399766;;
363487583;363489317;7;Exploitation;Operations;1;10, chemin du Grand-Pic;Mille-Isles;Québec;Canada;J0R1A0;;;1;45.809709;-74.24045;;
363487599;363489321;7;Exploitation;Operations;1;12-22, chemin du Hameau;Stoneham-et-Tewkesbury;Québec;Canada;G3C1X4;;;1;47.031831;-71.385849;;
363487607;363489323;7;Exploitation;Operations;1;7, chemin Alpin;Stoneham-et-Tewkesbury;Québec;Canada;G3C0E4;;;1;47.034323;-71.382951;;
363487615;363489325;7;Exploitation;Operations;1;15, chemin des Skieurs;Stoneham-et-Tewkesbury;Québec;Canada;G3C0C9;;;1;47.032613;-71.384404;;
363487623;363489327;7;Exploitation;Operations;1;13, chemin des Skieurs;Stoneham-et-Tewkesbury;Québec;Canada;G3C0C9;;;1;47.032506;-71.384387;;
363487633;363489329;7;Exploitation;Operations;1;31-22, chemin du Hameau;Stoneham-et-Tewkesbury;Québec;Canada;G3C1X4;;;1;47.031831;-71.385849;;
363487641;363489331;7;Exploitation;Operations;1;8, chemin Alpin;Stoneham-et-Tewkesbury;Québec;Canada;G3C0E5;;;1;47.034323;-71.382951;;
363487649;363489333;7;Exploitation;Operations;1;9, chemin Alpin;Stoneham-et-Tewkesbury;Québec;Canada;G3C0E4;;;1;47.034323;-71.382951;;
363487657;363489335;7;Exploitation;Operations;1;17, chemin du Grand-Pic;Mille-Isles;Québec;Canada;J0R1A0;;;1;45.80947;-74.242339;;
363487689;363489343;7;Exploitation;Operations;1;120, chemin de la Baie;Saint-Boniface;Québec;Canada;G0X2L0;;;1;46.523245;-72.778177;;
363848584;363848814;7;Exploitation;Operations;1;320, 2e Rang;Saint-David-de-Falardeau;Québec;Canada;G0V1C0;;;1;48.634929;-71.188453;;
363848591;363848816;7;Exploitation;Operations;1;15, chemin Hamel;Wotton;Québec;Canada;J0A1N0;;;1;45.787627;-71.871511;;
363848599;363848818;7;Exploitation;Operations;1;100A, chemin de la Baie;La Corne;Québec;Canada;J0Y1R0;;;1;48.320778;-78.02355;;
363848606;363848820;7;Exploitation;Operations;1;14, rue du Lac;Sainte-Anne-du-Lac;Québec;Canada;J0W1V0;;;1;46.881971;-75.322948;;
363968849;363969419;7;Exploitation;Operations;1;41, route Fermanagh;Saint-Elzéar;Québec;Canada;G0S2J0;;;1;46.368784;-71.120198;;
363968857;363969421;7;Exploitation;Operations;1;8-120, chemin des Quatre-Sommets;Mont-Tremblant;Québec;Canada;J8E1C6;;;1;46.203296;-74.586862;;
363968865;363969423;7;Exploitation;Operations;1;10, chemin Betts;Brownsburg-Chatham;Québec;Canada;J8G1Y3;;;1;45.7098;-74.364869;;
363968881;363969427;7;Exploitation;Operations;1;72, rue Principale Sud;La Patrie;Québec;Canada;J0B1Y0;;;1;45.395632;-71.245849;;
363968890;363969429;7;Exploitation;Operations;1;;Morin-Heights;Québec;Canada;;;;1;45.903826;-74.245745;;
363968906;363969433;7;Exploitation;Operations;1;1500, chemin Duchénier;Saint-Narcisse-de-Rimouski;Québec;Canada;G0K1S0;;;1;48.213245;-68.516381;;
364226966;364227925;7;Exploitation;Operations;1;A-38, chemin de la Baie-Queylus;Chibougamau;Québec;Canada;G8P2K5;;;1;49.739728;-74.410821;;
364226977;364227927;7;Exploitation;Operations;1;400, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.191025;-74.627466;;
364226994;364227931;7;Exploitation;Operations;1;46, chemin du Versant;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.352335;-70.553075;;
364227002;364227933;7;Exploitation;Operations;1;42, chemin des Skieurs;Stoneham-et-Tewkesbury;Québec;Canada;G3C0E1;;;1;47.034533;-71.385407;;
364227010;364227935;7;Exploitation;Operations;1;3413, avenue Charlemagne;Montréal;Québec;Canada;H1X2H1;;;1;45.553145;-73.554848;;
364227018;364227937;7;Exploitation;Operations;1;21, rue Alice;Saint-Côme;Québec;Canada;J0K2B0;;;1;46.236756;-73.725511;;
364227034;364227941;7;Exploitation;Operations;1;256, chemin d'en Haut;Les Îles-de-la-Madeleine;Québec;Canada;G4T9A6;;;1;47.235394;-61.857809;;
364227042;364227943;7;Exploitation;Operations;1;6564, avenue Casgrain;Montréal;Québec;Canada;H2S2Z5;;;1;45.531924;-73.608558;;
364338479;364338957;7;Exploitation;Operations;1;2000, chemin de la Montagne;Sainte-Agathe-des-Monts;Québec;Canada;J8C0J6;;;1;46.031073;-74.246861;;
364338504;364338963;7;Exploitation;Operations;1;115, route Évangéline;Bonaventure;Québec;Canada;G0C1E0;;;1;48.017615;-65.468491;;
364338512;364338965;7;Exploitation;Operations;1;21, rue des Merisiers;Saint-Ferréol-les-Neiges;Québec;Canada;G0A3R0;;;1;47.166195;-70.867683;;
364338520;364338967;7;Exploitation;Operations;1;54, rue Lawken;Morin-Heights;Québec;Canada;J0R1H0;;;1;45.893467;-74.263446;;
364338529;364338969;7;Exploitation;Operations;1;4, rue des Merisiers;Austin;Québec;Canada;J0B1B0;;;1;45.250126;-72.280765;;
364611396;364611955;7;Exploitation;Operations;1;120, chemin Josaphat;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.350731;-70.551345;;
364611404;364611957;7;Exploitation;Operations;1;2840, chemin de la Presqu'île;Saint-Mathieu-du-Parc;Québec;Canada;G0X1N0;;;1;46.577434;-72.96895;;
364611412;364611959;7;Exploitation;Operations;1;109, chemin du Lac Sud;Saint-Mathieu-de-Rioux;Québec;Canada;G0L3T0;;;1;48.158523;-69.011261;;
364611460;364611965;7;Exploitation;Operations;1;410, rue Saint-Laurent;Lac-Simon;Québec;Canada;J0V1E0;;;1;45.947703;-75.054843;;
364611476;364611969;7;Exploitation;Operations;1;150, chemin Larochelle;Saint-Claude;Québec;Canada;J1S2L5;;;1;45.599561;-71.907469;;
364746218;364746798;7;Exploitation;Operations;1;52, chemin des Alpages;Stoneham-et-Tewkesbury;Québec;Canada;G3C1V1;;;1;47.025344;-71.380369;;
364746236;364746802;7;Exploitation;Operations;1;148, 7e Rang Est;Sainte-Anne-du-Lac;Québec;Canada;J0W1V0;;;1;46.895207;-75.307905;;
364746244;364746804;7;Exploitation;Operations;1;484, route de la Mer;Sainte-Flavie;Québec;Canada;G0J2L0;;;1;48.608907;-68.234691;;
364746252;364746806;7;Exploitation;Operations;1;4, rue Georges-Émilie-Cloutier;Mont-Saint-Pierre;Québec;Canada;G0E1V0;;;1;49.221003;-65.81424;;
364746260;364746808;7;Exploitation;Operations;1;314, chemin Riverside;Matapédia;Québec;Canada;G0J1V0;;;1;47.945551;-66.965966;;
365023844;365024390;7;Exploitation;Operations;1;575, chemin des Érables;Racine;Québec;Canada;J0E1Y0;;;1;45.489047;-72.183836;;
365023852;365024392;7;Exploitation;Operations;1;53-26, chemin du Hameau;Stoneham-et-Tewkesbury;Québec;Canada;G3C1T3;;;1;47.032342;-71.387215;;
365023876;365024398;7;Exploitation;Operations;1;53, chemin Séguin;La Minerve;Québec;Canada;J0T1S0;;;1;46.191745;-74.916044;;
